Year,Géographie,Sexe,Groupe d'âge,Caractéristiques démographiques déterminées,Value
2016,Territoires du Nord-Ouest,Hommes,25 à 64 ans,Total de la population des minorités visibles,92.4
2016,Territoires du Nord-Ouest,Hommes,25 à 64 ans,Pas une minorité visible,67.6
2016,Territoires du Nord-Ouest,Hommes,25 à 64 ans,Total identité autochtone,45.0
2016,Territoires du Nord-Ouest,Hommes,25 à 64 ans,Première Nation (Indien de l'Amérique du Nord),40.2
2016,Territoires du Nord-Ouest,Hommes,25 à 64 ans,Métis,64.2
2016,Territoires du Nord-Ouest,Hommes,25 à 64 ans,Inuk (Inuit),41.7
2016,Territoires du Nord-Ouest,Hommes,25 à 64 ans,Identité non autochtone,88.4
2016,Territoires du Nord-Ouest,Hommes,65 à 74 ans,"Total, toutes les personnes",56.1
2016,Territoires du Nord-Ouest,Hommes,65 à 74 ans,Non-immigrants,51.3
2016,Territoires du Nord-Ouest,Hommes,65 à 74 ans,Immigrants,78.0
2016,Territoires du Nord-Ouest,Hommes,65 à 74 ans,Résidents non permanents,100.0
2016,Territoires du Nord-Ouest,Hommes,65 à 74 ans,Total de la population des minorités visibles,82.4
2016,Territoires du Nord-Ouest,Hommes,65 à 74 ans,Pas une minorité visible,54.3
2016,Territoires du Nord-Ouest,Hommes,65 à 74 ans,Total identité autochtone,32.1
2016,Territoires du Nord-Ouest,Hommes,65 à 74 ans,Première Nation (Indien de l'Amérique du Nord),28.9
2016,Territoires du Nord-Ouest,Hommes,65 à 74 ans,Métis,47.6
2016,Territoires du Nord-Ouest,Hommes,65 à 74 ans,Inuk (Inuit),20.0
2016,Territoires du Nord-Ouest,Hommes,65 à 74 ans,Identité non autochtone,77.2
2016,Territoires du Nord-Ouest,Hommes,75 ans et plus,"Total, toutes les personnes",33.3
2016,Territoires du Nord-Ouest,Hommes,75 ans et plus,Non-immigrants,23.0
2016,Territoires du Nord-Ouest,Hommes,75 ans et plus,Immigrants,84.6
2016,Territoires du Nord-Ouest,Hommes,75 ans et plus,Résidents non permanents,0.0
2016,Territoires du Nord-Ouest,Hommes,75 ans et plus,Total de la population des minorités visibles,125.0
2016,Territoires du Nord-Ouest,Hommes,75 ans et plus,Pas une minorité visible,30.1
2016,Territoires du Nord-Ouest,Hommes,75 ans et plus,Total identité autochtone,11.1
2016,Territoires du Nord-Ouest,Hommes,75 ans et plus,Première Nation (Indien de l'Amérique du Nord),9.8
2016,Territoires du Nord-Ouest,Hommes,75 ans et plus,Métis,28.6
2016,Territoires du Nord-Ouest,Hommes,75 ans et plus,Inuk (Inuit),0.0
2016,Territoires du Nord-Ouest,Hommes,75 ans et plus,Identité non autochtone,67.6
2016,Territoires du Nord-Ouest,Femmes,"Total, personnes âgées de 15 ans et plus","Total, toutes les personnes",70.0
2016,Territoires du Nord-Ouest,Femmes,"Total, personnes âgées de 15 ans et plus",Non-immigrants,67.6
2016,Territoires du Nord-Ouest,Femmes,"Total, personnes âgées de 15 ans et plus",Immigrants,87.2
2016,Territoires du Nord-Ouest,Femmes,"Total, personnes âgées de 15 ans et plus",Résidents non permanents,93.1
2016,Territoires du Nord-Ouest,Femmes,"Total, personnes âgées de 15 ans et plus",Total de la population des minorités visibles,86.5
2016,Territoires du Nord-Ouest,Femmes,"Total, personnes âgées de 15 ans et plus",Pas une minorité visible,68.1
2016,Territoires du Nord-Ouest,Femmes,"Total, personnes âgées de 15 ans et plus",Total identité autochtone,50.6
2016,Territoires du Nord-Ouest,Femmes,"Total, personnes âgées de 15 ans et plus",Première Nation (Indien de l'Amérique du Nord),46.6
2016,Territoires du Nord-Ouest,Femmes,"Total, personnes âgées de 15 ans et plus",Métis,68.3
2016,Territoires du Nord-Ouest,Femmes,"Total, personnes âgées de 15 ans et plus",Inuk (Inuit),47.5
2016,Territoires du Nord-Ouest,Femmes,"Total, personnes âgées de 15 ans et plus",Identité non autochtone,88.9
2016,Territoires du Nord-Ouest,Femmes,15 à 24 ans,"Total, toutes les personnes",50.7
2016,Territoires du Nord-Ouest,Femmes,15 à 24 ans,Non-immigrants,50.2
2016,Territoires du Nord-Ouest,Femmes,15 à 24 ans,Immigrants,61.3
2016,Territoires du Nord-Ouest,Femmes,15 à 24 ans,Résidents non permanents,0.0
2016,Territoires du Nord-Ouest,Femmes,15 à 24 ans,Total de la population des minorités visibles,63.0
2016,Territoires du Nord-Ouest,Femmes,15 à 24 ans,Pas une minorité visible,49.8
2016,Territoires du Nord-Ouest,Femmes,15 à 24 ans,Total identité autochtone,42.6
2016,Territoires du Nord-Ouest,Femmes,15 à 24 ans,Première Nation (Indien de l'Amérique du Nord),42.0
2016,Territoires du Nord-Ouest,Femmes,15 à 24 ans,Métis,50.9
2016,Territoires du Nord-Ouest,Femmes,15 à 24 ans,Inuk (Inuit),38.2
2016,Territoires du Nord-Ouest,Femmes,15 à 24 ans,Identité non autochtone,65.5
2016,Territoires du Nord-Ouest,Femmes,25 à 64 ans,"Total, toutes les personnes",76.4
2016,Territoires du Nord-Ouest,Femmes,25 à 64 ans,Non-immigrants,74.2
2016,Territoires du Nord-Ouest,Femmes,25 à 64 ans,Immigrants,90.8
2016,Territoires du Nord-Ouest,Femmes,25 à 64 ans,Résidents non permanents,96.3
2016,Territoires du Nord-Ouest,Femmes,25 à 64 ans,Total de la population des minorités visibles,91.7
2016,Territoires du Nord-Ouest,Femmes,25 à 64 ans,Pas une minorité visible,74.6
2016,Territoires du Nord-Ouest,Femmes,25 à 64 ans,Total identité autochtone,56.0
2016,Territoires du Nord-Ouest,Femmes,25 à 64 ans,Première Nation (Indien de l'Amérique du Nord),51.8
2016,Territoires du Nord-Ouest,Femmes,25 à 64 ans,Métis,75.1
2016,Territoires du Nord-Ouest,Femmes,25 à 64 ans,Inuk (Inuit),51.4
2016,Territoires du Nord-Ouest,Femmes,25 à 64 ans,Identité non autochtone,93.2
2016,Territoires du Nord-Ouest,Femmes,65 à 74 ans,"Total, toutes les personnes",64.0
2016,Territoires du Nord-Ouest,Femmes,65 à 74 ans,Non-immigrants,59.0
2016,Territoires du Nord-Ouest,Femmes,65 à 74 ans,Immigrants,87.1
2016,Territoires du Nord-Ouest,Femmes,65 à 74 ans,Résidents non permanents,0.0
2016,Territoires du Nord-Ouest,Femmes,65 à 74 ans,Total de la population des minorités visibles,80.0
2016,Territoires du Nord-Ouest,Femmes,65 à 74 ans,Pas une minorité visible,61.9
2016,Territoires du Nord-Ouest,Femmes,65 à 74 ans,Total identité autochtone,43.9
2016,Territoires du Nord-Ouest,Femmes,65 à 74 ans,Première Nation (Indien de l'Amérique du Nord),34.9
2016,Territoires du Nord-Ouest,Femmes,65 à 74 ans,Métis,63.6
2016,Territoires du Nord-Ouest,Femmes,65 à 74 ans,Inuk (Inuit),50.0
2016,Territoires du Nord-Ouest,Femmes,65 à 74 ans,Identité non autochtone,86.7
2016,Territoires du Nord-Ouest,Femmes,75 ans et plus,"Total, toutes les personnes",29.9
2016,Territoires du Nord-Ouest,Femmes,75 ans et plus,Non-immigrants,24.4
2016,Territoires du Nord-Ouest,Femmes,75 ans et plus,Immigrants,50.0
2016,Territoires du Nord-Ouest,Femmes,75 ans et plus,Résidents non permanents,0.0
2016,Territoires du Nord-Ouest,Femmes,75 ans et plus,Total de la population des minorités visibles,50.0
2016,Territoires du Nord-Ouest,Femmes,75 ans et plus,Pas une minorité visible,28.0
2016,Territoires du Nord-Ouest,Femmes,75 ans et plus,Total identité autochtone,11.7
2016,Territoires du Nord-Ouest,Femmes,75 ans et plus,Première Nation (Indien de l'Amérique du Nord),8.9
2016,Territoires du Nord-Ouest,Femmes,75 ans et plus,Métis,33.3
2016,Territoires du Nord-Ouest,Femmes,75 ans et plus,Inuk (Inuit),25.0
2016,Territoires du Nord-Ouest,Femmes,75 ans et plus,Identité non autochtone,63.0
2016,Nunavut,Les deux sexes,"Total, personnes âgées de 15 ans et plus","Total, toutes les personnes",40.6
2016,Nunavut,Les deux sexes,"Total, personnes âgées de 15 ans et plus",Non-immigrants,38.5
2016,Nunavut,Les deux sexes,"Total, personnes âgées de 15 ans et plus",Immigrants,93.1
2016,Nunavut,Les deux sexes,"Total, personnes âgées de 15 ans et plus",Résidents non permanents,90.9
2016,Nunavut,Les deux sexes,"Total, personnes âgées de 15 ans et plus",Total de la population des minorités visibles,90.0
2016,Nunavut,Les deux sexes,"Total, personnes âgées de 15 ans et plus",Pas une minorité visible,39.0
2016,Nunavut,Les deux sexes,"Total, personnes âgées de 15 ans et plus",Total identité autochtone,29.0
2016,Nunavut,Les deux sexes,"Total, personnes âgées de 15 ans et plus",Première Nation (Indien de l'Amérique du Nord),80.6
2016,Nunavut,Les deux sexes,"Total, personnes âgées de 15 ans et plus",Métis,78.6
2016,Nunavut,Les deux sexes,"Total, personnes âgées de 15 ans et plus",Inuk (Inuit),28.2
2016,Nunavut,Les deux sexes,"Total, personnes âgées de 15 ans et plus",Identité non autochtone,92.1
2016,Nunavut,Les deux sexes,15 à 24 ans,"Total, toutes les personnes",24.6
2016,Nunavut,Les deux sexes,15 à 24 ans,Non-immigrants,24.3
2016,Nunavut,Les deux sexes,15 à 24 ans,Immigrants,45.5
2016,Nunavut,Les deux sexes,15 à 24 ans,Résidents non permanents,100.0
2016,Nunavut,Les deux sexes,15 à 24 ans,Total de la population des minorités visibles,44.4
2016,Nunavut,Les deux sexes,15 à 24 ans,Pas une minorité visible,24.2
2016,Nunavut,Les deux sexes,15 à 24 ans,Total identité autochtone,22.3
2016,Nunavut,Les deux sexes,15 à 24 ans,Première Nation (Indien de l'Amérique du Nord),75.0
2016,Nunavut,Les deux sexes,15 à 24 ans,Métis,66.7
2016,Nunavut,Les deux sexes,15 à 24 ans,Inuk (Inuit),22.0
2016,Nunavut,Les deux sexes,15 à 24 ans,Identité non autochtone,66.2
2016,Nunavut,Les deux sexes,25 à 64 ans,"Total, toutes les personnes",47.8
2016,Nunavut,Les deux sexes,25 à 64 ans,Non-immigrants,45.4
2016,Nunavut,Les deux sexes,25 à 64 ans,Immigrants,96.6
2016,Nunavut,Les deux sexes,25 à 64 ans,Résidents non permanents,88.9
2016,Nunavut,Les deux sexes,25 à 64 ans,Total de la population des minorités visibles,96.1
2016,Nunavut,Les deux sexes,25 à 64 ans,Pas une minorité visible,45.9
2016,Nunavut,Les deux sexes,25 à 64 ans,Total identité autochtone,33.6
2016,Nunavut,Les deux sexes,25 à 64 ans,Première Nation (Indien de l'Amérique du Nord),84.6
2016,Nunavut,Les deux sexes,25 à 64 ans,Métis,83.3
2016,Nunavut,Les deux sexes,25 à 64 ans,Inuk (Inuit),32.5
2016,Nunavut,Les deux sexes,25 à 64 ans,Identité non autochtone,94.5
2016,Nunavut,Les deux sexes,65 à 74 ans,"Total, toutes les personnes",29.7
2016,Nunavut,Les deux sexes,65 à 74 ans,Non-immigrants,26.1
2016,Nunavut,Les deux sexes,65 à 74 ans,Immigrants,91.7
2016,Nunavut,Les deux sexes,65 à 74 ans,Résidents non permanents,0.0
2016,Nunavut,Les deux sexes,65 à 74 ans,Total de la population des minorités visibles,80.0
2016,Nunavut,Les deux sexes,65 à 74 ans,Pas une minorité visible,28.3
2016,Nunavut,Les deux sexes,65 à 74 ans,Total identité autochtone,16.3
2016,Nunavut,Les deux sexes,65 à 74 ans,Première Nation (Indien de l'Amérique du Nord),0.0
2016,Nunavut,Les deux sexes,65 à 74 ans,Métis,0.0
2016,Nunavut,Les deux sexes,65 à 74 ans,Inuk (Inuit),14.6
2016,Nunavut,Les deux sexes,65 à 74 ans,Identité non autochtone,91.7
2016,Nunavut,Les deux sexes,75 ans et plus,"Total, toutes les personnes",10.4
2016,Nunavut,Les deux sexes,75 ans et plus,Non-immigrants,7.7
2016,Nunavut,Les deux sexes,75 ans et plus,Immigrants,100.0
2016,Nunavut,Les deux sexes,75 ans et plus,Résidents non permanents,0.0
2016,Nunavut,Les deux sexes,75 ans et plus,Total de la population des minorités visibles,0.0
2016,Nunavut,Les deux sexes,75 ans et plus,Pas une minorité visible,9.0
2016,Nunavut,Les deux sexes,75 ans et plus,Total identité autochtone,6.5
2016,Nunavut,Les deux sexes,75 ans et plus,Première Nation (Indien de l'Amérique du Nord),0.0
2016,Nunavut,Les deux sexes,75 ans et plus,Métis,0.0
2016,Nunavut,Les deux sexes,75 ans et plus,Inuk (Inuit),4.8
2016,Nunavut,Les deux sexes,75 ans et plus,Identité non autochtone,80.0
2016,Nunavut,Hommes,"Total, personnes âgées de 15 ans et plus","Total, toutes les personnes",39.4
2016,Nunavut,Hommes,"Total, personnes âgées de 15 ans et plus",Non-immigrants,37.3
2016,Nunavut,Hommes,"Total, personnes âgées de 15 ans et plus",Immigrants,91.5
2016,Nunavut,Hommes,"Total, personnes âgées de 15 ans et plus",Résidents non permanents,100.0
2016,Nunavut,Hommes,"Total, personnes âgées de 15 ans et plus",Total de la population des minorités visibles,90.5
2016,Nunavut,Hommes,"Total, personnes âgées de 15 ans et plus",Pas une minorité visible,37.9
2016,Nunavut,Hommes,"Total, personnes âgées de 15 ans et plus",Total identité autochtone,26.9
2016,Nunavut,Hommes,"Total, personnes âgées de 15 ans et plus",Première Nation (Indien de l'Amérique du Nord),85.7
2016,Nunavut,Hommes,"Total, personnes âgées de 15 ans et plus",Métis,73.3
2016,Nunavut,Hommes,"Total, personnes âgées de 15 ans et plus",Inuk (Inuit),26.1
2016,Nunavut,Hommes,"Total, personnes âgées de 15 ans et plus",Identité non autochtone,90.6
2016,Nunavut,Hommes,15 à 24 ans,"Total, toutes les personnes",22.4
2016,Nunavut,Hommes,15 à 24 ans,Non-immigrants,22.1
2016,Nunavut,Hommes,15 à 24 ans,Immigrants,40.0
2016,Nunavut,Hommes,15 à 24 ans,Résidents non permanents,0.0
2016,Nunavut,Hommes,15 à 24 ans,Total de la population des minorités visibles,50.0
2016,Nunavut,Hommes,15 à 24 ans,Pas une minorité visible,22.1
2016,Nunavut,Hommes,15 à 24 ans,Total identité autochtone,20.1
2016,Nunavut,Hommes,15 à 24 ans,Première Nation (Indien de l'Amérique du Nord),100.0
2016,Nunavut,Hommes,15 à 24 ans,Métis,100.0
2016,Nunavut,Hommes,15 à 24 ans,Inuk (Inuit),20.0
2016,Nunavut,Hommes,15 à 24 ans,Identité non autochtone,65.5
2016,Nunavut,Hommes,25 à 64 ans,"Total, toutes les personnes",46.6
2016,Nunavut,Hommes,25 à 64 ans,Non-immigrants,44.1
2016,Nunavut,Hommes,25 à 64 ans,Immigrants,94.9
2016,Nunavut,Hommes,25 à 64 ans,Résidents non permanents,100.0
2016,Nunavut,Hommes,25 à 64 ans,Total de la population des minorités visibles,95.2
2016,Nunavut,Hommes,25 à 64 ans,Pas une minorité visible,44.7
2016,Nunavut,Hommes,25 à 64 ans,Total identité autochtone,31.3
2016,Nunavut,Hommes,25 à 64 ans,Première Nation (Indien de l'Amérique du Nord),75.0
2016,Nunavut,Hommes,25 à 64 ans,Métis,75.0
2016,Nunavut,Hommes,25 à 64 ans,Inuk (Inuit),30.3
2016,Nunavut,Hommes,25 à 64 ans,Identité non autochtone,92.7
2016,Nunavut,Hommes,65 à 74 ans,"Total, toutes les personnes",33.3
2016,Nunavut,Hommes,65 à 74 ans,Non-immigrants,28.1
2016,Nunavut,Hommes,65 à 74 ans,Immigrants,87.5
2016,Nunavut,Hommes,65 à 74 ans,Résidents non permanents,0.0
2016,Nunavut,Hommes,65 à 74 ans,Total de la population des minorités visibles,100.0
2016,Nunavut,Hommes,65 à 74 ans,Pas une minorité visible,32.0
2016,Nunavut,Hommes,65 à 74 ans,Total identité autochtone,16.3
2016,Nunavut,Hommes,65 à 74 ans,Première Nation (Indien de l'Amérique du Nord),0.0
2016,Nunavut,Hommes,65 à 74 ans,Métis,0.0
2016,Nunavut,Hommes,65 à 74 ans,Inuk (Inuit),15.2
2016,Nunavut,Hommes,65 à 74 ans,Identité non autochtone,95.5
2016,Nunavut,Hommes,75 ans et plus,"Total, toutes les personnes",12.1
2016,Nunavut,Hommes,75 ans et plus,Non-immigrants,9.4
2016,Nunavut,Hommes,75 ans et plus,Immigrants,0.0
2016,Nunavut,Hommes,75 ans et plus,Résidents non permanents,0.0
2016,Nunavut,Hommes,75 ans et plus,Total de la population des minorités visibles,0.0
2016,Nunavut,Hommes,75 ans et plus,Pas une minorité visible,12.1
2016,Nunavut,Hommes,75 ans et plus,Total identité autochtone,6.7
2016,Nunavut,Hommes,75 ans et plus,Première Nation (Indien de l'Amérique du Nord),0.0
2016,Nunavut,Hommes,75 ans et plus,Métis,0.0
2016,Nunavut,Hommes,75 ans et plus,Inuk (Inuit),6.7
2016,Nunavut,Hommes,75 ans et plus,Identité non autochtone,50.0
2016,Nunavut,Femmes,"Total, personnes âgées de 15 ans et plus","Total, toutes les personnes",41.8
2016,Nunavut,Femmes,"Total, personnes âgées de 15 ans et plus",Non-immigrants,39.8
2016,Nunavut,Femmes,"Total, personnes âgées de 15 ans et plus",Immigrants,92.6
2016,Nunavut,Femmes,"Total, personnes âgées de 15 ans et plus",Résidents non permanents,100.0
2016,Nunavut,Femmes,"Total, personnes âgées de 15 ans et plus",Total de la population des minorités visibles,90.8
2016,Nunavut,Femmes,"Total, personnes âgées de 15 ans et plus",Pas une minorité visible,40.1
2016,Nunavut,Femmes,"Total, personnes âgées de 15 ans et plus",Total identité autochtone,31.1
2016,Nunavut,Femmes,"Total, personnes âgées de 15 ans et plus",Première Nation (Indien de l'Amérique du Nord),77.8
2016,Nunavut,Femmes,"Total, personnes âgées de 15 ans et plus",Métis,91.7
2016,Nunavut,Femmes,"Total, personnes âgées de 15 ans et plus",Inuk (Inuit),30.2
2016,Nunavut,Femmes,"Total, personnes âgées de 15 ans et plus",Identité non autochtone,93.7
2016,Nunavut,Femmes,15 à 24 ans,"Total, toutes les personnes",26.7
2016,Nunavut,Femmes,15 à 24 ans,Non-immigrants,26.5
2016,Nunavut,Femmes,15 à 24 ans,Immigrants,57.1
2016,Nunavut,Femmes,15 à 24 ans,Résidents non permanents,0.0
2016,Nunavut,Femmes,15 à 24 ans,Total de la population des minorités visibles,50.0
2016,Nunavut,Femmes,15 à 24 ans,Pas une minorité visible,26.5
2016,Nunavut,Femmes,15 à 24 ans,Total identité autochtone,24.3
2016,Nunavut,Femmes,15 à 24 ans,Première Nation (Indien de l'Amérique du Nord),100.0
2016,Nunavut,Femmes,15 à 24 ans,Métis,100.0
2016,Nunavut,Femmes,15 à 24 ans,Inuk (Inuit),23.9
2016,Nunavut,Femmes,15 à 24 ans,Identité non autochtone,65.7
2016,Nunavut,Femmes,25 à 64 ans,"Total, toutes les personnes",48.9
2016,Nunavut,Femmes,25 à 64 ans,Non-immigrants,46.7
2016,Nunavut,Femmes,25 à 64 ans,Immigrants,95.7
2016,Nunavut,Femmes,25 à 64 ans,Résidents non permanents,100.0
2016,Nunavut,Femmes,25 à 64 ans,Total de la population des minorités visibles,96.9
2016,Nunavut,Femmes,25 à 64 ans,Pas une minorité visible,47.0
2016,Nunavut,Femmes,25 à 64 ans,Total identité autochtone,35.9
2016,Nunavut,Femmes,25 à 64 ans,Première Nation (Indien de l'Amérique du Nord),85.7
2016,Nunavut,Femmes,25 à 64 ans,Métis,91.7
2016,Nunavut,Femmes,25 à 64 ans,Inuk (Inuit),34.8
2016,Nunavut,Femmes,25 à 64 ans,Identité non autochtone,96.8
2016,Nunavut,Femmes,65 à 74 ans,"Total, toutes les personnes",25.8
2016,Nunavut,Femmes,65 à 74 ans,Non-immigrants,22.7
2016,Nunavut,Femmes,65 à 74 ans,Immigrants,100.0
2016,Nunavut,Femmes,65 à 74 ans,Résidents non permanents,0.0
2016,Nunavut,Femmes,65 à 74 ans,Total de la population des minorités visibles,66.7
2016,Nunavut,Femmes,65 à 74 ans,Pas une minorité visible,24.4
2016,Nunavut,Femmes,65 à 74 ans,Total identité autochtone,15.0
2016,Nunavut,Femmes,65 à 74 ans,Première Nation (Indien de l'Amérique du Nord),0.0
2016,Nunavut,Femmes,65 à 74 ans,Métis,0.0
2016,Nunavut,Femmes,65 à 74 ans,Inuk (Inuit),15.0
2016,Nunavut,Femmes,65 à 74 ans,Identité non autochtone,100.0
2016,Nunavut,Femmes,75 ans et plus,"Total, toutes les personnes",8.8
2016,Nunavut,Femmes,75 ans et plus,Non-immigrants,6.1
2016,Nunavut,Femmes,75 ans et plus,Immigrants,0.0
2016,Nunavut,Femmes,75 ans et plus,Résidents non permanents,0.0
2016,Nunavut,Femmes,75 ans et plus,Total de la population des minorités visibles,0.0
2016,Nunavut,Femmes,75 ans et plus,Pas une minorité visible,9.1
2016,Nunavut,Femmes,75 ans et plus,Total identité autochtone,0.0
2016,Nunavut,Femmes,75 ans et plus,Première Nation (Indien de l'Amérique du Nord),0.0
2016,Nunavut,Femmes,75 ans et plus,Métis,0.0
